hhcluster_id,h_size,n_triangles
310100002144164391,6,1
310100002144942215,6,1
310100002146239712,6,1
310100002146621466,6,1
310100002146881037,6,1
310100002147007132,6,1
310100002147133274,6,1
310100002147295820,6,1
310100002148241489,6,1
310100002151313725,6,1
310100002151694180,6,1
310100002151721404,6,1
310100002154316358,6,1
310100002155700148,6,1
310100002157121095,6,1
310100002158112686,6,1
310100002159211660,6,1
310100002159339311,6,1
310100002159414755,6,1
310100002159889070,6,1
310100002160651113,6,1
310100002161070363,6,1
310100002163002612,6,1
310100002163371044,6,1
310100002163480312,6,1
310100002163531542,6,1
310100002164685541,6,1
310100002165898490,6,1
310100002166058580,6,1
310100002166161555,6,1
310100002167231537,6,1
310100002168020268,6,1
310100002169288375,6,1
310100002169423574,6,1
310100002170192776,6,1
310100002170888609,6,1
310100002171028166,6,1
310100002171549921,6,1
310100002171612959,6,1
310100002171920180,6,1
310100002172062724,6,1
310100002173584397,6,1
310100002173791764,6,1
310100002174010214,6,1
310100002174258243,6,1
310100002174504329,6,1
310100002174645743,6,1
310100002181484240,6,1
310100002182688248,6,1
310100002184232157,6,1
310100002185532294,6,1
310100002185922444,6,1
310100002187753667,6,1
310100002189168910,6,1
310100002196097092,6,1
310100002196275268,6,1
310100002196694253,6,1
310100002196770083,6,1
310100002197210583,6,1
310100002197333768,6,1
310100002197652285,6,1
310100002197833154,6,1
310100002198314266,6,1
310100002198665635,6,1
310100002199605946,6,1
310100002199620830,6,1
310100002199999702,6,1
310100002200724096,6,1
310100002200769424,6,1
310100002201303141,6,1
310100002201802992,6,1
310100002201982559,6,1
310100002202047122,6,1
310100002202178346,6,1
310100002202502131,6,1
310100002202562131,6,1
310100002202825529,6,1
310100002203227504,6,1
310100002203761328,6,1
310100002204015646,6,1
310100002204102429,6,1
310100002204590852,6,1
310100002205206503,6,1
310100002205662125,6,1
310100002206554442,6,1
310100002206577821,6,1
310100002206697176,6,1
310100002207066724,6,1
310100002207421487,6,1
310100002208461793,6,1
310100002208859211,6,1
310100002209698653,6,1
310100002209827767,6,1
310100002211251317,6,1
310100002211372379,6,1
310100002212376119,6,1
310100002213184645,6,1
310100002214037654,6,1
310100002214201741,6,1
310100002214377247,6,1
310100002214760090,6,1
310100002214792386,6,1
310100002215442836,6,1
310100002215731740,6,1
310100002217054877,6,1
310100002217406479,6,1
310100002217564762,6,1
310100002218055469,6,1
310100002218405065,6,1
310100002218670755,6,1
310100002219627208,6,1
310100002220005346,6,1
310100002220157951,6,1
310100002220475639,6,1
310100002220628403,6,1
310100002221964790,6,1
310100002222004296,6,1
310100002222257834,6,1
310100002222512705,6,1
310100002223079106,6,1
310100002224282919,6,1
310100002224283673,6,1
310100002227182655,6,1
310100002227677742,6,1
310100002227784141,6,1
310100002228307849,6,1
310100002228510889,6,1
310100002228735441,6,1
310100002230258495,6,1
310100002230666541,6,1
310100002231751198,6,1
310100002232983156,6,1
310100002233856006,6,1
310100002234009899,6,1
310100002234532106,6,1
310100002234611740,6,1
310100002237716983,6,1
310100002238295937,6,1
310100002238318555,6,1
310100002238498730,6,1
310100002238606676,6,1
310100002238677310,6,1
310100002238680160,6,1
310100002239733477,6,1
310100002241228530,6,1
310100002245431100,6,1
310100002245646958,6,1
310100002246567939,6,1
310100002246833296,6,1
310100002247634023,6,1
310100002248938167,6,1
310100002249475649,6,1
310100002249955548,6,1
310100002250139337,6,1
310100002250232366,6,1
310100002250276019,6,1
310100002251467762,6,1
310100002252843275,6,1
310100002253419647,6,1
310100002253710695,6,1
310100002253952810,6,1
310100002254129866,6,1
310100002254426765,6,1
310100002254626094,6,1
310100002255306632,6,1
310100002255448870,6,1
310100002255512019,6,1
310100002255719112,6,1
310100002255735403,6,1
310100002257706629,6,1
310100002258378566,6,1
310100002262911216,6,1
310100002264224187,6,1
310100002264242218,6,1
310100002264297177,6,1
310100002264418087,6,1
310100002264551502,6,1
310100002264631099,6,1
310100002264638630,6,1
310100002265103131,6,1
310100002269540994,6,1
310100002275733021,6,1
310100002275786811,6,1
310100002275853846,6,1
310100002276137432,6,1
310100002276204965,6,1
310100002278940583,6,1
310100002279631889,6,1
310100002286839378,6,1
310100002288790149,6,1
310100002289064795,6,1
310100002289399196,6,1
310100002291554636,6,1
310100002292196957,6,1
310100002295621917,6,1
310100002321813822,6,1
310100002322325340,6,1
310100002325377965,6,1
310100002327772699,6,1
310100002328013687,6,1
310100002328031127,6,1
310100002328165046,6,1
310100002328452810,6,1
310100002328481486,6,1
310100002328523686,6,1
310100002328592424,6,1
310100002331894729,6,1
310100002337560271,6,1
310100002337836409,6,1
310100002339464238,6,1
310100002339603485,6,1
310100002339676606,6,1
310100002339707885,6,1
310100002340030507,6,1
310100002340093178,6,1
310100002340135099,6,1
310100002341496633,6,1
310100002358893732,6,1
310100002367141798,6,1
310100002367297117,6,1
310100002368244141,6,1
310100002368275156,6,1
310100002370207954,6,1
310100002370461172,6,1
310100002370662806,6,1
310100002370696654,6,1
310100002370832967,6,1
310100002371395457,6,1
310100002372768918,6,1
310100002373941185,6,1
310100002375629616,6,1
310100002378214779,6,1
310100002380233041,6,1
310100002380801931,6,1
310100002380816719,6,1
310100002382607166,6,1
310100002382627063,6,1
310100002382672736,6,1
310100002382868862,6,1
310100002382908147,6,1
310100002383102909,6,1
310100002383261017,6,1
310100002386366959,6,1
310100002388096771,6,1
310100002389399072,6,1
310100002401412506,6,1
310100002401735491,6,1
310100002401828505,6,1
310100002402012704,6,1
310100002402131058,6,1
310100002402159396,6,1
310100002402170305,6,1
310100002402198998,6,1
310100002402277716,6,1
310100002402469029,6,1
310100002402484386,6,1
310100002402510747,6,1
310100002404157660,6,1
310100002404966195,6,1
310100002406398774,6,1
310100002406511697,6,1
310100002415110842,6,1
310100002415703968,6,1
310100002417005241,6,1
310100002417809282,6,1
310100002417886839,6,1
310100002418015192,6,1
310100002418179711,6,1
310100002493485200,6,1
310100002497252006,6,1
310100002499049141,6,1
310100002502487215,6,1
310100002502511652,6,1
310100002502548453,6,1
310100002502553731,6,1
310100002502738567,6,1
310100002502767141,6,1
310100002502920054,6,1
310100002503890235,6,1
310100002505607115,6,1
310100002510919749,6,1
310100002513982306,6,1
310100002514459695,6,1
310100002517024657,6,1
310100002517054601,6,1
310100002517323406,6,1
310100002517377107,6,1
310100002517391306,6,1
310100002517460777,6,1
310100002517522385,6,1
310100002517586564,6,1
310100002517634660,6,1
310100002517722922,6,1
310100002517920950,6,1
310100002518005163,6,1
310100002518268621,6,1
310100002518806161,6,1
310100002518828595,6,1
310100002518866321,6,1
310100002518868529,6,1
310100002518892948,6,1
310100002518950383,6,1
310100002519889796,6,1
310100002528653853,6,1
310100002533430803,6,1
310100002535203528,6,1
310100002550635555,6,1
310100002550816365,6,1
310100002550900880,6,1
310100002550995992,6,1
310100002551129532,6,1
310100002552237390,6,1
310100002552369098,6,1
310100002552481947,6,1
310100002552646335,6,1
310100002553601709,6,1
310100002553908715,6,1
310100002554209213,6,1
310100002554212245,6,1
310100002554652393,6,1
310100002554779180,6,1
310100002555256247,6,1
310100002555291246,6,1
310100002555355421,6,1
310100002555591451,6,1
310100002555592552,6,1
310100002555787937,6,1
310100002555797219,6,1
310100002556584010,6,1
310100002556676521,6,1
310100002556779374,6,1
310100002557004509,6,1
310100002564842215,6,1
310100002564966383,6,1
310100002565233929,6,1
310100002565856677,6,1
310100002566119807,6,1
310100002568826193,6,1
310100002571161818,6,1
310100002576900585,6,1
310100002576935004,6,1
310100002577049653,6,1
310100002577205520,6,1
310100002577721871,6,1
310100002577727431,6,1
310100002577856188,6,1
310100002578159918,6,1
310100002579725160,6,1
310100002581079778,6,1
310100002581359868,6,1
310100002587184286,6,1
310100002590242489,6,1
310100002590297990,6,1
310100002590343337,6,1
310100002590628699,6,1
310100002590664709,6,1
310100002590824760,6,1
310100002590906552,6,1
310100002591175848,6,1
310100002605069732,6,1
310100002606856244,6,1
310100002607076243,6,1
310100002607216451,6,1
310100002607266757,6,1
310100002607428917,6,1
310100002607514456,6,1
310100002607525387,6,1
310100002607612042,6,1
310100002607661386,6,1
310100002607697868,6,1
310100002607838556,6,1
310100002608211461,6,1
310100002608289750,6,1
310100002686244565,6,1
310100002686315094,6,1
310100002689749000,6,1
310100002689925750,6,1
310100002690485836,6,1
310100002690487213,6,1
310100002690527676,6,1
310100002696891313,6,1
310100002698504433,6,1
310100002698517996,6,1
310100002698529785,6,1
310100002698855124,6,1
310100002703484140,6,1
310100002703658716,6,1
310100002703835906,6,1
310100002703917913,6,1
310100002703924286,6,1
310100002703970925,6,1
310100002704021000,6,1
310100002704087122,6,1
310100002704275154,6,1
310100002704352452,6,1
310100002704417074,6,1
310100002706508560,6,1
310100002707051674,6,1
310100002707287327,6,1
310100002713218686,6,1
310100002717526926,6,1
310100002717583953,6,1
310100002717593859,6,1
310100002717598824,6,1
310100002718015228,6,1
310100002718159507,6,1
310100002718496037,6,1
310100002720082108,6,1
310100002721618272,6,1
310100002725282199,6,1
310100002726433566,6,1
310100002726556874,6,1
310100002729362910,6,1
310100002729430072,6,1
310100002729456847,6,1
310100002729476112,6,1
310100002729534541,6,1
310100002729601496,6,1
310100002729770102,6,1
310100002729777375,6,1
310100002729979839,6,1
310100002730170624,6,1
310100002730201623,6,1
310100002730219431,6,1
310100002730251790,6,1
310100002732889298,6,1
310100002732951240,6,1
310100002753882631,6,1
310100002754331895,6,1
310100002757324915,6,1
310100002757387080,6,1
310100002757429144,6,1
310100002757443490,6,1
310100002757467987,6,1
310100002757568878,6,1
310100002757580673,6,1
310100002757680174,6,1
310100002757740864,6,1
310100002758077524,6,1
310100002893527710,6,1
310100002899001222,6,1
310100003017338146,6,1
310100003017343530,6,1
310100003017369648,6,1
310100003017533244,6,1
310100003017651279,6,1
310100003017730131,6,1
310100003017808478,6,1
310100003017812049,6,1
310100003017953694,6,1
310100003018154912,6,1
310100003018213498,6,1
310100003019473543,6,1
310100003024760430,6,1
310100003029365847,6,1
310100003040549192,6,1
310100003040560903,6,1
310100003040568624,6,1
310100003040624767,6,1
310100003040625360,6,1
310100003040685546,6,1
310100003040722754,6,1
310100003041025851,6,1
310100003041690701,6,1
310100003059133794,6,1
310100003061173298,6,1
310100003062625661,6,1
310100003074023639,6,1
310100003074248145,6,1
310100003074279757,6,1
310100003074664498,6,1
310100003075986809,6,1
310100003088634299,6,1
310100003089538666,6,1
310100003091153275,6,1
310100003091284208,6,1
310100003092630941,6,1
310100003092705930,6,1
310100003092975157,6,1
310100003093603607,6,1
310100003093929750,6,1
310100003095094286,6,1
310100003095266351,6,1
310100003095362871,6,1
310100003095601670,6,1
310100003095677384,6,1
310100003095728048,6,1
310100003095731145,6,1
310100003095860573,6,1
310100003096340669,6,1
310100003096465643,6,1
310100003096701204,6,1
310100003096760465,6,1
310100003096879657,6,1
310100003097627566,6,1
310100003098017181,6,1
310100003098165919,6,1
310100003098476751,6,1
310100003098618984,6,1
310100003098636435,6,1
310100003098728721,6,1
310100003099997121,6,1
310100003100236521,6,1
310100003101043217,6,1
310100003101191345,6,1
310100003101198038,6,1
310100003101350446,6,1
310100003101490075,6,1
310100003101842036,6,1
310100003103757122,6,1
310100003103923547,6,1
310100003103990741,6,1
310100003104350723,6,1
310100003105370143,6,1
310100003106024139,6,1
310100003106581407,6,1
310100003106603654,6,1
310100003107120029,6,1
310100003107653021,6,1
310100003108582926,6,1
310100003108716347,6,1
310100003109403771,6,1
310100003109455728,6,1
310100003110059082,6,1
310100003110843077,6,1
310100003111076060,6,1
310100003111291626,6,1
310100003111479694,6,1
310100003111666898,6,1
310100003111776919,6,1
310100003112734517,6,1
310100003113036152,6,1
310100003113057031,6,1
310100003113210095,6,1
310100003113696568,6,1
310100003113721425,6,1
310100003114332785,6,1
310100003114517405,6,1
310100003114578032,6,1
310100003115157335,6,1
310100003115759395,6,1
310100003115811382,6,1
310100003116002352,6,1
310100003116024955,6,1
310100003116107077,6,1
310100003116636862,6,1
310100003116637171,6,1
310100003116825414,6,1
310100003116842990,6,1
310100003117520657,6,1
310100003118681587,6,1
310100003119417843,6,1
310100003121479864,6,1
310100003121515200,6,1
310100003123098107,6,1
310100003124580321,6,1
310100003125763475,6,1
310100003125882995,6,1
310100003131746307,6,1
310100003132061945,6,1
310100003132276593,6,1
310100003132696510,6,1
310100003133104342,6,1
310100003133565629,6,1
310100003133663804,6,1
310100003133835454,6,1
310100003134146856,6,1
310100003134190839,6,1
310100003135145395,6,1
310100003135276360,6,1
310100003135542428,6,1
310100003135856459,6,1
310100003137122044,6,1
310100003137451603,6,1
310100003138004778,6,1
310100003138135691,6,1
310100003138136679,6,1
310100003138185339,6,1
310100003138331214,6,1
310100003142739147,6,1
310100003153830716,6,1
310100003153902912,6,1
310100003153995332,6,1
310100003154010228,6,1
310100003154022870,6,1
310100003154035594,6,1
310100003154411261,6,1
310100003154542472,6,1
310100003154708220,6,1
310100003154732649,6,1
310100003154786595,6,1
310100003154800644,6,1
310100003154806142,6,1
310100003154843716,6,1
310100003154894267,6,1
310100003154922095,6,1
310100003154944243,6,1
310100003154976803,6,1
310100003155057391,6,1
310100003155354401,6,1
310100003155532625,6,1
310100003155736166,6,1
310100003155759585,6,1
310100003155828394,6,1
310100003156099892,6,1
310100003156129469,6,1
310100003156206979,6,1
310100003156284329,6,1
310100003156299237,6,1
310100003156308797,6,1
310100003156390834,6,1
310100003156393353,6,1
310100003156535327,6,1
310100003156637048,6,1
310100003156654151,6,1
310100003156698968,6,1
310100003156738164,6,1
310100003156774359,6,1
310100003156822154,6,1
310100003156936746,6,1
310100003157008093,6,1
310100003157045727,6,1
310100003157057314,6,1
310100003157098525,6,1
310100003157166470,6,1
310100003157237177,6,1
310100003157269292,6,1
310100003160150267,6,1
310100003160502676,6,1
310100003161710033,6,1
310100003161945113,6,1
310100003171384852,6,1
310100003174464772,6,1
310100003174656624,6,1
310100003174855203,6,1
310100003174901425,6,1
310100003174924637,6,1
310100003175419312,6,1
310100003175453307,6,1
310100003175472758,6,1
310100003175483545,6,1
310100003175501093,6,1
310100003175509969,6,1
310100003175686004,6,1
310100003182091073,6,1
310100003199985157,6,1
310100003209757067,6,1
310100003209827469,6,1
310100003216731935,6,1
310100003218518977,6,1
310100003218589694,6,1
310100003218639098,6,1
310100003218690405,6,1
310100003218888480,6,1
310100003218960818,6,1
310100003219647499,6,1
310100003244118282,6,1
310100003244159554,6,1
310100003244189870,6,1
310100003244193454,6,1
310100003244600443,6,1
310100003244603046,6,1
310100003256543388,6,1
310100003259234870,6,1
310100003259862636,6,1
310100003259881354,6,1
310100003260131830,6,1
310100003260247029,6,1
310100003260283238,6,1
310100003370259817,6,1
310100003378302805,6,1
310100003379251760,6,1
310100003379414307,6,1
310100003387582063,6,1
310100003391484353,6,1
310100003391541598,6,1
310100003391585904,6,1
310100003391758957,6,1
310100003392049440,6,1
310100003392054902,6,1
310100003392074598,6,1
310100003392209642,6,1
310100003392210988,6,1
310100003421020147,6,1
310100003421224176,6,1
310100003425075990,6,1
